,contract,direction,order,symbol
150,"Stock(symbol='CE', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=158, clientId=10, permId=666915842, action='BUY', account='DU2280941')",CE
151,"Stock(symbol='CEA', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=159, clientId=10, permId=666915843, action='SELL', account='DU2280941')",CEA
152,"Stock(symbol='CERN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=160, clientId=10, permId=666915932, action='SELL', account='DU2280941')",CERN
153,"Stock(symbol='CF', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=161, clientId=10, permId=666915845, action='BUY', account='DU2280941')",CF
154,"Stock(symbol='CFG', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=162, clientId=10, permId=666915846, action='BUY', account='DU2280941')",CFG
155,"Stock(symbol='CFXA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=163, clientId=10, permId=666915847, action='BUY', account='DU2280941')",CFXA
156,"Stock(symbol='CG', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=164, clientId=10, permId=666915936, action='BUY', account='DU2280941')",CG
157,"Stock(symbol='CGC', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=165, clientId=10, permId=666915848, action='SELL', account='DU2280941')",CGC
158,"Stock(symbol='CGNX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=166, clientId=10, permId=666915939, action='BUY', account='DU2280941')",CGNX
159,"Stock(symbol='CHA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=167, clientId=10, permId=666915849, action='BUY', account='DU2280941')",CHA
160,"Stock(symbol='CHD', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=168, clientId=10, permId=666915850, action='SELL', account='DU2280941')",CHD
161,"Stock(symbol='CHE', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=169, clientId=10, permId=666915852, action='SELL', account='DU2280941')",CHE
162,"Stock(symbol='CHKP', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=170, clientId=10, permId=666915940, action='SELL', account='DU2280941')",CHKP
163,"Stock(symbol='CHRW', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=171, clientId=10, permId=666915941, action='BUY', account='DU2280941')",CHRW
164,"Stock(symbol='CHT', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=172, clientId=10, permId=666915853, action='SELL', account='DU2280941')",CHT
165,"Stock(symbol='CHU', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=173, clientId=10, permId=666915854, action='BUY', account='DU2280941')",CHU
166,"Stock(symbol='CHWY', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=174, clientId=10, permId=666915855, action='BUY', account='DU2280941')",CHWY
167,"Stock(symbol='CI', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=175, clientId=10, permId=666915856, action='BUY', account='DU2280941')",CI
168,"Stock(symbol='CIB', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=176, clientId=10, permId=666915857, action='BUY', account='DU2280941')",CIB
169,"Stock(symbol='CIEN', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=177, clientId=10, permId=666915858, action='SELL', account='DU2280941')",CIEN
170,"Stock(symbol='CINF', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=178, clientId=10, permId=666915952, action='BUY', account='DU2280941')",CINF
171,"Stock(symbol='CL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=179, clientId=10, permId=666915859, action='BUY', account='DU2280941')",CL
172,"Stock(symbol='CLR', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=180, clientId=10, permId=666915860, action='SELL', account='DU2280941')",CLR
173,"Stock(symbol='CLX', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=181, clientId=10, permId=666915861, action='SELL', account='DU2280941')",CLX
174,"Stock(symbol='CM', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=182, clientId=10, permId=666915862, action='BUY', account='DU2280941')",CM
175,"Stock(symbol='CMA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=183, clientId=10, permId=666915863, action='BUY', account='DU2280941')",CMA
176,"Stock(symbol='CMCSA', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=184, clientId=10, permId=666915955, action='SELL', account='DU2280941')",CMCSA
177,"Stock(symbol='CME', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=185, clientId=10, permId=666915956, action='BUY', account='DU2280941')",CME
178,"Stock(symbol='CMS', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=186, clientId=10, permId=666915864, action='SELL', account='DU2280941')",CMS
179,"Stock(symbol='CNA', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=187, clientId=10, permId=666915865, action='SELL', account='DU2280941')",CNA
180,"Stock(symbol='CNC', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=188, clientId=10, permId=666915866, action='SELL', account='DU2280941')",CNC
181,"Stock(symbol='CNHI', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=189, clientId=10, permId=666915867, action='BUY', account='DU2280941')",CNHI
182,"Stock(symbol='CNI', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=190, clientId=10, permId=666915868, action='BUY', account='DU2280941')",CNI
183,"Stock(symbol='CNP', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=191, clientId=10, permId=666915869, action='BUY', account='DU2280941')",CNP
184,"Stock(symbol='CNQ', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=192, clientId=10, permId=666915870, action='SELL', account='DU2280941')",CNQ
185,"Stock(symbol='COF', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=193, clientId=10, permId=666915871, action='BUY', account='DU2280941')",COF
186,"Stock(symbol='COLD', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=194, clientId=10, permId=666915873, action='BUY', account='DU2280941')",COLD
187,"Stock(symbol='CONE', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=195, clientId=10, permId=666915965, action='BUY', account='DU2280941')",CONE
188,"Stock(symbol='COO', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=196, clientId=10, permId=666915874, action='BUY', account='DU2280941')",COO
189,"Stock(symbol='COP', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=197, clientId=10, permId=666915875, action='SELL', account='DU2280941')",COP
190,"Stock(symbol='COTY', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=198, clientId=10, permId=666915876, action='BUY', account='DU2280941')",COTY
191,"Stock(symbol='COUP', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=199, clientId=10, permId=666915968, action='BUY', account='DU2280941')",COUP
192,"Stock(symbol='CPB', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=200, clientId=10, permId=666915880, action='BUY', account='DU2280941')",CPB
193,"Stock(symbol='CPRT', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=201, clientId=10, permId=666915971, action='BUY', account='DU2280941')",CPRT
194,"Stock(symbol='CPT', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=202, clientId=10, permId=666915881, action='BUY', account='DU2280941')",CPT
195,"Stock(symbol='CQP', exchange='SMART', primaryExchange='AMEX', currency='USD')",BUY,"MarketOrder(orderId=203, clientId=10, permId=666915882, action='BUY', account='DU2280941')",CQP
196,"Stock(symbol='CRH', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=204, clientId=10, permId=666915883, action='SELL', account='DU2280941')",CRH
197,"Stock(symbol='CRL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=205, clientId=10, permId=666915884, action='BUY', account='DU2280941')",CRL
198,"Stock(symbol='CRWD', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=206, clientId=10, permId=666915979, action='SELL', account='DU2280941')",CRWD
199,"Stock(symbol='CS', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=207, clientId=10, permId=666915885, action='SELL', account='DU2280941')",CS
200,"Stock(symbol='CSCO', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=208, clientId=10, permId=666915980, action='SELL', account='DU2280941')",CSCO
201,"Stock(symbol='CSX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=209, clientId=10, permId=666915983, action='SELL', account='DU2280941')",CSX
202,"Stock(symbol='CTAS', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=210, clientId=10, permId=666915987, action='BUY', account='DU2280941')",CTAS
203,"Stock(symbol='CTL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=211, clientId=10, permId=666915886, action='BUY', account='DU2280941')",CTL
204,"Stock(symbol='CTLT', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=212, clientId=10, permId=666915887, action='SELL', account='DU2280941')",CTLT
205,"Stock(symbol='CTSH', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=213, clientId=10, permId=666915988, action='BUY', account='DU2280941')",CTSH
206,"Stock(symbol='CTVA', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=214, clientId=10, permId=666915889, action='SELL', account='DU2280941')",CTVA
207,"Stock(symbol='CTXS', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=215, clientId=10, permId=666915990, action='SELL', account='DU2280941')",CTXS
208,"Stock(symbol='CUBE', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=216, clientId=10, permId=666915890, action='BUY', account='DU2280941')",CUBE
209,"Stock(symbol='CVE', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=217, clientId=10, permId=666915891, action='BUY', account='DU2280941')",CVE
210,"Stock(symbol='CVNA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=218, clientId=10, permId=666915893, action='BUY', account='DU2280941')",CVNA
211,"Stock(symbol='CVX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=219, clientId=10, permId=666915894, action='BUY', account='DU2280941')",CVX
212,"Stock(symbol='CW', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=220, clientId=10, permId=666915896, action='BUY', account='DU2280941')",CW
213,"Stock(symbol='CXO', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=221, clientId=10, permId=666915897, action='BUY', account='DU2280941')",CXO
214,"Stock(symbol='CZR', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=222, clientId=10, permId=666915995, action='SELL', account='DU2280941')",CZR
215,"Stock(symbol='DAL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=223, clientId=10, permId=666915899, action='BUY', account='DU2280941')",DAL
216,"Stock(symbol='DB', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=224, clientId=10, permId=666915900, action='BUY', account='DU2280941')",DB
217,"Stock(symbol='DBX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=225, clientId=10, permId=666915999, action='SELL', account='DU2280941')",DBX
218,"Stock(symbol='DCI', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=226, clientId=10, permId=666915901, action='BUY', account='DU2280941')",DCI
219,"Stock(symbol='DD', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=227, clientId=10, permId=666915902, action='BUY', account='DU2280941')",DD
220,"Stock(symbol='DDOG', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=228, clientId=10, permId=666916005, action='BUY', account='DU2280941')",DDOG
221,"Stock(symbol='DE', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=229, clientId=10, permId=666915903, action='BUY', account='DU2280941')",DE
222,"Stock(symbol='DELL', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=230, clientId=10, permId=666915904, action='SELL', account='DU2280941')",DELL
223,"Stock(symbol='DFS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=231, clientId=10, permId=666915905, action='BUY', account='DU2280941')",DFS
224,"Stock(symbol='DGX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=232, clientId=10, permId=666915906, action='BUY', account='DU2280941')",DGX
225,"Stock(symbol='DHI', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=233, clientId=10, permId=666915907, action='SELL', account='DU2280941')",DHI
226,"Stock(symbol='DIS', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=234, clientId=10, permId=666915908, action='SELL', account='DU2280941')",DIS
227,"Stock(symbol='DISCA', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=235, clientId=10, permId=666916010, action='BUY', account='DU2280941')",DISCA
228,"Stock(symbol='DISH', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=236, clientId=10, permId=666916011, action='BUY', account='DU2280941')",DISH
229,"Stock(symbol='DLR', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=237, clientId=10, permId=666915911, action='SELL', account='DU2280941')",DLR
230,"Stock(symbol='DLTR', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=238, clientId=10, permId=666916018, action='SELL', account='DU2280941')",DLTR
231,"Stock(symbol='DNKN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=239, clientId=10, permId=666916020, action='SELL', account='DU2280941')",DNKN
232,"Stock(symbol='DOCU', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=240, clientId=10, permId=666916021, action='BUY', account='DU2280941')",DOCU
233,"Stock(symbol='DOV', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=241, clientId=10, permId=666915913, action='SELL', account='DU2280941')",DOV
234,"Stock(symbol='DOW', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=242, clientId=10, permId=666915914, action='SELL', account='DU2280941')",DOW
235,"Stock(symbol='DOX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=243, clientId=10, permId=666916022, action='BUY', account='DU2280941')",DOX
236,"Stock(symbol='DPZ', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=244, clientId=10, permId=666915915, action='BUY', account='DU2280941')",DPZ
237,"Stock(symbol='DRE', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=245, clientId=10, permId=666915916, action='SELL', account='DU2280941')",DRE
238,"Stock(symbol='DT', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=246, clientId=10, permId=666915917, action='BUY', account='DU2280941')",DT
239,"Stock(symbol='DVA', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=247, clientId=10, permId=666915918, action='SELL', account='DU2280941')",DVA
240,"Stock(symbol='DVN', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=248, clientId=10, permId=666915919, action='SELL', account='DU2280941')",DVN
241,"Stock(symbol='DXC', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=249, clientId=10, permId=666915920, action='SELL', account='DU2280941')",DXC
242,"Stock(symbol='DXCM', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=250, clientId=10, permId=666916034, action='BUY', account='DU2280941')",DXCM
243,"Stock(symbol='E', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=251, clientId=10, permId=666915921, action='SELL', account='DU2280941')",E
244,"Stock(symbol='EBAY', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=252, clientId=10, permId=666916035, action='SELL', account='DU2280941')",EBAY
245,"Stock(symbol='EBAYL', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=253, clientId=10, permId=666916036, action='SELL', account='DU2280941')",EBAYL
246,"Stock(symbol='EBR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=254, clientId=10, permId=666915922, action='BUY', account='DU2280941')",EBR
247,"Stock(symbol='EC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=255, clientId=10, permId=666915923, action='BUY', account='DU2280941')",EC
248,"Stock(symbol='ECL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=256, clientId=10, permId=666915924, action='BUY', account='DU2280941')",ECL
249,"Stock(symbol='ED', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=257, clientId=10, permId=666915926, action='BUY', account='DU2280941')",ED
250,"Stock(symbol='EDU', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=258, clientId=10, permId=666915927, action='BUY', account='DU2280941')",EDU
251,"Stock(symbol='EEFT', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=259, clientId=10, permId=666916040, action='BUY', account='DU2280941')",EEFT
252,"Stock(symbol='EFX', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=260, clientId=10, permId=666915930, action='SELL', account='DU2280941')",EFX
253,"Stock(symbol='EHC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=261, clientId=10, permId=666915931, action='BUY', account='DU2280941')",EHC
254,"Stock(symbol='EIX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=262, clientId=10, permId=666915933, action='BUY', account='DU2280941')",EIX
255,"Stock(symbol='ELAN', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=263, clientId=10, permId=666915934, action='BUY', account='DU2280941')",ELAN
256,"Stock(symbol='ELS', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=264, clientId=10, permId=666915935, action='SELL', account='DU2280941')",ELS
257,"Stock(symbol='EMN', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=265, clientId=10, permId=666915937, action='SELL', account='DU2280941')",EMN
258,"Stock(symbol='EMR', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=266, clientId=10, permId=666915938, action='SELL', account='DU2280941')",EMR
259,"Stock(symbol='ENIA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=267, clientId=10, permId=666915942, action='BUY', account='DU2280941')",ENIA
260,"Stock(symbol='ENIC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=268, clientId=10, permId=666915943, action='BUY', account='DU2280941')",ENIC
261,"Stock(symbol='ENTG', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=269, clientId=10, permId=666916050, action='BUY', account='DU2280941')",ENTG
262,"Stock(symbol='EOG', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=270, clientId=10, permId=666915944, action='SELL', account='DU2280941')",EOG
263,"Stock(symbol='EPD', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=271, clientId=10, permId=666915945, action='BUY', account='DU2280941')",EPD
264,"Stock(symbol='EQH', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=272, clientId=10, permId=666915946, action='SELL', account='DU2280941')",EQH
265,"Stock(symbol='EQNR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=273, clientId=10, permId=666915947, action='BUY', account='DU2280941')",EQNR
266,"Stock(symbol='EQR', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=274, clientId=10, permId=666915948, action='SELL', account='DU2280941')",EQR
267,"Stock(symbol='ERIC', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=275, clientId=10, permId=666916053, action='BUY', account='DU2280941')",ERIC
268,"Stock(symbol='ES', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=276, clientId=10, permId=666915949, action='BUY', account='DU2280941')",ES
269,"Stock(symbol='ET', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=277, clientId=10, permId=666915950, action='BUY', account='DU2280941')",ET
270,"Stock(symbol='ETFC', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=278, clientId=10, permId=666916056, action='SELL', account='DU2280941')",ETFC
271,"Stock(symbol='ETR', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=279, clientId=10, permId=666915951, action='SELL', account='DU2280941')",ETR
272,"Stock(symbol='EVRG', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=280, clientId=10, permId=666915953, action='BUY', account='DU2280941')",EVRG
273,"Stock(symbol='EW', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=281, clientId=10, permId=666915954, action='SELL', account='DU2280941')",EW
274,"Stock(symbol='EWBC', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=282, clientId=10, permId=666916069, action='BUY', account='DU2280941')",EWBC
275,"Stock(symbol='EXAS', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=283, clientId=10, permId=666916072, action='BUY', account='DU2280941')",EXAS
276,"Stock(symbol='EXC', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=284, clientId=10, permId=666916075, action='BUY', account='DU2280941')",EXC
277,"Stock(symbol='EXPD', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=285, clientId=10, permId=666916073, action='BUY', account='DU2280941')",EXPD
278,"Stock(symbol='EXPE', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=286, clientId=10, permId=666916077, action='BUY', account='DU2280941')",EXPE
279,"Stock(symbol='EXR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=287, clientId=10, permId=666915957, action='BUY', account='DU2280941')",EXR
280,"Stock(symbol='F', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=288, clientId=10, permId=666915958, action='BUY', account='DU2280941')",F
281,"Stock(symbol='FAF', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=289, clientId=10, permId=666915959, action='SELL', account='DU2280941')",FAF
282,"Stock(symbol='FAST', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=290, clientId=10, permId=666916082, action='BUY', account='DU2280941')",FAST
283,"Stock(symbol='FBHS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=291, clientId=10, permId=666915960, action='BUY', account='DU2280941')",FBHS
284,"Stock(symbol='FCAU', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=292, clientId=10, permId=666915961, action='BUY', account='DU2280941')",FCAU
285,"Stock(symbol='FCX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=293, clientId=10, permId=666915962, action='BUY', account='DU2280941')",FCX
286,"Stock(symbol='FDS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=294, clientId=10, permId=666915963, action='BUY', account='DU2280941')",FDS
287,"Stock(symbol='FE', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=295, clientId=10, permId=666915964, action='SELL', account='DU2280941')",FE
288,"Stock(symbol='FFIV', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=296, clientId=10, permId=666916086, action='BUY', account='DU2280941')",FFIV
289,"Stock(symbol='FICO', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=297, clientId=10, permId=666915966, action='BUY', account='DU2280941')",FICO
290,"Stock(symbol='FIS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=298, clientId=10, permId=666915967, action='BUY', account='DU2280941')",FIS
291,"Stock(symbol='FITB', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=299, clientId=10, permId=666916094, action='BUY', account='DU2280941')",FITB
292,"Stock(symbol='FIVE', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=300, clientId=10, permId=666916096, action='BUY', account='DU2280941')",FIVE
293,"Stock(symbol='FLEX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=301, clientId=10, permId=666916097, action='BUY', account='DU2280941')",FLEX
294,"Stock(symbol='FLIR', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=302, clientId=10, permId=666916099, action='BUY', account='DU2280941')",FLIR
295,"Stock(symbol='FLT', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=303, clientId=10, permId=666915969, action='SELL', account='DU2280941')",FLT
296,"Stock(symbol='FMC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=304, clientId=10, permId=666915970, action='BUY', account='DU2280941')",FMC
297,"Stock(symbol='FMX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=305, clientId=10, permId=666915972, action='BUY', account='DU2280941')",FMX
298,"Stock(symbol='FNF', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=306, clientId=10, permId=666915973, action='SELL', account='DU2280941')",FNF
299,"Stock(symbol='FNV', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=307, clientId=10, permId=666915974, action='BUY', account='DU2280941')",FNV
