,contract,direction,order,symbol
297,"Stock(symbol='FBHS', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=305, clientId=10, permId=1534984546, action='SELL', account='DU2280941')",FBHS
298,"Stock(symbol='FCAU', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=306, clientId=10, permId=1534984548, action='BUY', account='DU2280941')",FCAU
299,"Stock(symbol='FCX', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=307, clientId=10, permId=1534984549, action='SELL', account='DU2280941')",FCX
300,"Stock(symbol='FDS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=308, clientId=10, permId=1534984550, action='BUY', account='DU2280941')",FDS
301,"Stock(symbol='FDX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=309, clientId=10, permId=1534984551, action='BUY', account='DU2280941')",FDX
302,"Stock(symbol='FE', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=310, clientId=10, permId=1534984553, action='SELL', account='DU2280941')",FE
303,"Stock(symbol='FFIV', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=311, clientId=10, permId=1534984669, action='BUY', account='DU2280941')",FFIV
304,"Stock(symbol='FICO', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=312, clientId=10, permId=1534984554, action='SELL', account='DU2280941')",FICO
305,"Stock(symbol='FIS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=313, clientId=10, permId=1534984555, action='BUY', account='DU2280941')",FIS
306,"Stock(symbol='FISV', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=314, clientId=10, permId=1534984672, action='BUY', account='DU2280941')",FISV
307,"Stock(symbol='FITB', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=315, clientId=10, permId=1534984673, action='SELL', account='DU2280941')",FITB
308,"Stock(symbol='FIVE', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=316, clientId=10, permId=1534984674, action='BUY', account='DU2280941')",FIVE
309,"Stock(symbol='FLEX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=317, clientId=10, permId=1534984675, action='SELL', account='DU2280941')",FLEX
310,"Stock(symbol='FLIR', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=318, clientId=10, permId=1534984677, action='BUY', account='DU2280941')",FLIR
311,"Stock(symbol='FMC', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=319, clientId=10, permId=1534984560, action='SELL', account='DU2280941')",FMC
312,"Stock(symbol='FMS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=320, clientId=10, permId=1534984561, action='BUY', account='DU2280941')",FMS
313,"Stock(symbol='FMX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=321, clientId=10, permId=1534984562, action='BUY', account='DU2280941')",FMX
314,"Stock(symbol='FNF', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=322, clientId=10, permId=1534984563, action='SELL', account='DU2280941')",FNF
315,"Stock(symbol='FNV', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=323, clientId=10, permId=1534984564, action='BUY', account='DU2280941')",FNV
316,"Stock(symbol='FOXA', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=324, clientId=10, permId=1534984683, action='BUY', account='DU2280941')",FOXA
317,"Stock(symbol='FRC', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=325, clientId=10, permId=1534984565, action='SELL', account='DU2280941')",FRC
318,"Stock(symbol='FTI', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=326, clientId=10, permId=1534984566, action='SELL', account='DU2280941')",FTI
319,"Stock(symbol='FTNT', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=327, clientId=10, permId=1534984685, action='BUY', account='DU2280941')",FTNT
320,"Stock(symbol='FTS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=328, clientId=10, permId=1534984567, action='BUY', account='DU2280941')",FTS
321,"Stock(symbol='FTV', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=329, clientId=10, permId=1534984569, action='SELL', account='DU2280941')",FTV
322,"Stock(symbol='FWONA', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=330, clientId=10, permId=1534984687, action='BUY', account='DU2280941')",FWONA
323,"Stock(symbol='FWONK', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=331, clientId=10, permId=1534984689, action='BUY', account='DU2280941')",FWONK
324,"Stock(symbol='G', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=332, clientId=10, permId=1534984570, action='BUY', account='DU2280941')",G
325,"Stock(symbol='GDDY', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=333, clientId=10, permId=1534984571, action='SELL', account='DU2280941')",GDDY
326,"Stock(symbol='GDS', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=334, clientId=10, permId=1534984692, action='BUY', account='DU2280941')",GDS
327,"Stock(symbol='GE', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=335, clientId=10, permId=1534984574, action='SELL', account='DU2280941')",GE
328,"Stock(symbol='GGB', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=336, clientId=10, permId=1534984575, action='BUY', account='DU2280941')",GGB
329,"Stock(symbol='GGG', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=337, clientId=10, permId=1534984576, action='BUY', account='DU2280941')",GGG
330,"Stock(symbol='GH', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=338, clientId=10, permId=1534984697, action='BUY', account='DU2280941')",GH
331,"Stock(symbol='GIB', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=339, clientId=10, permId=1534984577, action='BUY', account='DU2280941')",GIB
332,"Stock(symbol='GILD', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=340, clientId=10, permId=1534984698, action='SELL', account='DU2280941')",GILD
333,"Stock(symbol='GIS', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=341, clientId=10, permId=1534984578, action='SELL', account='DU2280941')",GIS
334,"Stock(symbol='GL', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=342, clientId=10, permId=1534984579, action='SELL', account='DU2280941')",GL
335,"Stock(symbol='GLIBA', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=343, clientId=10, permId=1534984702, action='SELL', account='DU2280941')",GLIBA
336,"Stock(symbol='GLPI', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=344, clientId=10, permId=1534984701, action='BUY', account='DU2280941')",GLPI
337,"Stock(symbol='GLW', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=345, clientId=10, permId=1534984580, action='BUY', account='DU2280941')",GLW
338,"Stock(symbol='GM', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=346, clientId=10, permId=1534984582, action='SELL', account='DU2280941')",GM
339,"Stock(symbol='GNRC', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=347, clientId=10, permId=1534984584, action='SELL', account='DU2280941')",GNRC
340,"Stock(symbol='GNTX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=348, clientId=10, permId=1534984708, action='BUY', account='DU2280941')",GNTX
341,"Stock(symbol='GOLD', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=349, clientId=10, permId=1534984586, action='BUY', account='DU2280941')",GOLD
342,"Stock(symbol='GPC', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=350, clientId=10, permId=1534984589, action='SELL', account='DU2280941')",GPC
343,"Stock(symbol='GPN', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=351, clientId=10, permId=1534984590, action='BUY', account='DU2280941')",GPN
344,"Stock(symbol='GPS', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=352, clientId=10, permId=1534984591, action='SELL', account='DU2280941')",GPS
345,"Stock(symbol='GRFS', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=353, clientId=10, permId=1534984714, action='BUY', account='DU2280941')",GRFS
346,"Stock(symbol='GRMN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=354, clientId=10, permId=1534984715, action='SELL', account='DU2280941')",GRMN
347,"Stock(symbol='GSK', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=355, clientId=10, permId=1534984592, action='BUY', account='DU2280941')",GSK
348,"Stock(symbol='GSX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=356, clientId=10, permId=1534984593, action='BUY', account='DU2280941')",GSX
349,"Stock(symbol='GWRE', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=357, clientId=10, permId=1534984594, action='BUY', account='DU2280941')",GWRE
350,"Stock(symbol='GWW', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=358, clientId=10, permId=1534984595, action='BUY', account='DU2280941')",GWW
351,"Stock(symbol='H', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=359, clientId=10, permId=1534984596, action='BUY', account='DU2280941')",H
352,"Stock(symbol='HAL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=360, clientId=10, permId=1534984597, action='BUY', account='DU2280941')",HAL
353,"Stock(symbol='HAS', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=361, clientId=10, permId=1534984722, action='SELL', account='DU2280941')",HAS
354,"Stock(symbol='HBAN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=362, clientId=10, permId=1534984721, action='SELL', account='DU2280941')",HBAN
355,"Stock(symbol='HCA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=363, clientId=10, permId=1534984598, action='BUY', account='DU2280941')",HCA
356,"Stock(symbol='HD', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=364, clientId=10, permId=1534984599, action='BUY', account='DU2280941')",HD
357,"Stock(symbol='HDB', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=365, clientId=10, permId=1534984600, action='SELL', account='DU2280941')",HDB
358,"Stock(symbol='HDS', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=366, clientId=10, permId=1534984726, action='SELL', account='DU2280941')",HDS
359,"Stock(symbol='HES', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=367, clientId=10, permId=1534984601, action='BUY', account='DU2280941')",HES
360,"Stock(symbol='HIG', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=368, clientId=10, permId=1534984602, action='BUY', account='DU2280941')",HIG
361,"Stock(symbol='HMC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=369, clientId=10, permId=1534984603, action='BUY', account='DU2280941')",HMC
362,"Stock(symbol='HNP', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=370, clientId=10, permId=1534984605, action='BUY', account='DU2280941')",HNP
363,"Stock(symbol='HOLX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=371, clientId=10, permId=1534984730, action='SELL', account='DU2280941')",HOLX
364,"Stock(symbol='HON', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=372, clientId=10, permId=1534984606, action='BUY', account='DU2280941')",HON
365,"Stock(symbol='HPE', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=373, clientId=10, permId=1534984608, action='SELL', account='DU2280941')",HPE
366,"Stock(symbol='HPQ', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=374, clientId=10, permId=1534984610, action='SELL', account='DU2280941')",HPQ
367,"Stock(symbol='HRC', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=375, clientId=10, permId=1534984733, action='SELL', account='DU2280941')",HRC
368,"Stock(symbol='HRL', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=376, clientId=10, permId=1534984611, action='SELL', account='DU2280941')",HRL
369,"Stock(symbol='HSBC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=377, clientId=10, permId=1534984612, action='BUY', account='DU2280941')",HSBC
370,"Stock(symbol='HSIC', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=378, clientId=10, permId=1534984735, action='SELL', account='DU2280941')",HSIC
371,"Stock(symbol='HST', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=379, clientId=10, permId=1534984613, action='BUY', account='DU2280941')",HST
372,"Stock(symbol='HSY', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=380, clientId=10, permId=1534984615, action='BUY', account='DU2280941')",HSY
373,"Stock(symbol='HTA', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=381, clientId=10, permId=1534984616, action='SELL', account='DU2280941')",HTA
374,"Stock(symbol='HTHT', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=382, clientId=10, permId=1534984742, action='SELL', account='DU2280941')",HTHT
375,"Stock(symbol='HUBB', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=383, clientId=10, permId=1534984617, action='BUY', account='DU2280941')",HUBB
376,"Stock(symbol='HUBS', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=384, clientId=10, permId=1534984618, action='SELL', account='DU2280941')",HUBS
377,"Stock(symbol='HUM', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=385, clientId=10, permId=1534984619, action='BUY', account='DU2280941')",HUM
378,"Stock(symbol='HXL', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=386, clientId=10, permId=1534984620, action='SELL', account='DU2280941')",HXL
379,"Stock(symbol='HZNP', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=387, clientId=10, permId=1534984745, action='BUY', account='DU2280941')",HZNP
380,"Stock(symbol='IAA', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=388, clientId=10, permId=1534984621, action='SELL', account='DU2280941')",IAA
381,"Stock(symbol='IAC', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=389, clientId=10, permId=1534984746, action='SELL', account='DU2280941')",IAC
382,"Stock(symbol='IBKR', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=390, clientId=10, permId=1534984748, action='BUY', account='DU2280941')",IBKR
383,"Stock(symbol='IBM', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=391, clientId=10, permId=1534984622, action='SELL', account='DU2280941')",IBM
384,"Stock(symbol='IBN', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=392, clientId=10, permId=1534984623, action='SELL', account='DU2280941')",IBN
385,"Stock(symbol='ICE', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=393, clientId=10, permId=1534984624, action='SELL', account='DU2280941')",ICE
386,"Stock(symbol='ICLR', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=394, clientId=10, permId=1534984751, action='BUY', account='DU2280941')",ICLR
387,"Stock(symbol='IDXX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=395, clientId=10, permId=1534984753, action='SELL', account='DU2280941')",IDXX
388,"Stock(symbol='IEP', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=396, clientId=10, permId=1534984754, action='BUY', account='DU2280941')",IEP
389,"Stock(symbol='IEX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=397, clientId=10, permId=1534984626, action='BUY', account='DU2280941')",IEX
390,"Stock(symbol='IFF', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=398, clientId=10, permId=1534984627, action='SELL', account='DU2280941')",IFF
391,"Stock(symbol='IHG', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=399, clientId=10, permId=1534984628, action='BUY', account='DU2280941')",IHG
392,"Stock(symbol='IMO', exchange='SMART', primaryExchange='AMEX', currency='USD')",BUY,"MarketOrder(orderId=400, clientId=10, permId=1534984629, action='BUY', account='DU2280941')",IMO
393,"Stock(symbol='INCY', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=401, clientId=10, permId=1534984757, action='SELL', account='DU2280941')",INCY
